TITLE = "LBM Flow with Thermal Convection"
VARIABLES = "X", "Y", "U", "V", "Rho", "Temperature"
ZONE T="Step 1001", I=41, J=21, F=POINT
25 20 0.0108757 -2.84732e-05 1.06264 290.705
26 0 0.0103162 0.000183328 1.0618 298.705
26 1 0.0308397 0.00105027 1.06243 295.643
26 2 0.0486004 0.00211725 1.06155 291.49
26 3 0.0614008 0.00312659 1.06145 287.573
26 4 0.0678179 0.00385246 1.06239 285.21
26 5 0.0698428 0.00423573 1.06219 284.221
26 6 0.0680074 0.00451389 1.06151 284.797
26 7 0.0605386 0.00454005 1.06212 286.965
26 8 0.0459968 0.00347026 1.0627 290.145
26 9 0.0315169 0.00143223 1.06225 292.984
26 10 0.0254613 -5.68551e-16 1.06179 294.199
26 11 0.0315169 -0.00143223 1.06225 293.042
26 12 0.0459968 -0.00347026 1.0627 290.238
26 13 0.0605386 -0.00454005 1.06212 287.044
26 14 0.0680074 -0.00451389 1.06151 284.817
26 15 0.0698428 -0.00423573 1.06219 283.927
26 16 0.0678179 -0.00385246 1.06239 283.977
26 17 0.0614008 -0.00312659 1.06145 284.652
26 18 0.0486004 -0.00211725 1.06155 286.531
26 19 0.0308397 -0.00105027 1.06243 289.243
26 20 0.0103162 -0.000183328 1.0618 291.276
27 0 0.00961512 0.000144272 1.06112 298.898
27 1 0.0295938 0.000821425 1.06238 296.123
27 2 0.0476022 0.00165543 1.06232 292.141
27 3 0.0604179 0.00268279 1.0611 288.103
27 4 0.0673219 0.00359327 1.06169 285.53
27 5 0.0697889 0.0039858 1.06272 284.629
27 6 0.0679137 0.00397497 1.06185 285.004
27 7 0.0606187 0.00387833 1.06147 286.927
27 8 0.0478228 0.00347256 1.06268 290.153
27 9 0.0335422 0.00226029 1.06253 293.002
27 10 0.025918 -4.9674e-16 1.06163 294.081
27 11 0.0335422 -0.00226029 1.06253 293.052
27 12 0.0478228 -0.00347256 1.06268 290.285
27 13 0.0606187 -0.00387833 1.06147 287.082
27 14 0.0679137 -0.00397497 1.06185 285.067
27 15 0.0697889 -0.0039858 1.06272 284.273
27 16 0.0673219 -0.00359327 1.06169 284.19
27 17 0.0604179 -0.00268279 1.0611 285.076
27 18 0.0476022 -0.00165543 1.06232 287.279
27 19 0.0295938 -0.000821425 1.06238 289.963
27 20 0.00961512 -0.000144272 1.06112 291.907
28 0 0.0096688 -0.000340252 1.06209 298.996
28 1 0.0284605 -3.79641e-05 1.06103 296.237
28 2 0.0464092 0.00134827 1.06196 292.488
28 3 0.0594235 0.00264645 1.06256 288.84
28 4 0.0665946 0.00317906 1.06151 286.013
28 5 0.0693887 0.00363245 1.06149 284.807
28 6 0.067897 0.00402098 1.06261 285.466
28 7 0.0608311 0.00381785 1.06238 287.325
28 8 0.0485072 0.00321558 1.06163 290.104
28 9 0.0350656 0.0021989 1.06217 292.885
28 10 0.0289815 -5.54941e-16 1.06283 294.151
28 11 0.0350656 -0.0021989 1.06217 292.906
28 12 0.0485072 -0.00321558 1.06163 290.153
28 13 0.0608311 -0.00381785 1.06238 287.395
28 14 0.067897 -0.00402098 1.06261 285.41
28 15 0.0693887 -0.00363245 1.06149 284.299
28 16 0.0665946 -0.00317906 1.06151 284.472
28 17 0.0594235 -0.00264645 1.06256 285.76
28 18 0.0464092 -0.00134827 1.06196 287.744
28 19 0.0284605 3.79641e-05 1.06103 290.304
28 20 0.0096688 0.000340252 1.06209 292.691
29 0 0.00963706 0.000219241 1.06245 299.345
29 1 0.0275887 0.000985859 1.06166 296.907
29 2 0.0450268 0.00176005 1.0614 293.04
29 3 0.0584804 0.00245191 1.06234 289.35
29 4 0.06606 0.00300755 1.06223 286.535
29 5 0.0690155 0.00337439 1.06141 285.119
29 6 0.068013 0.00342996 1.06196 285.536
29 7 0.0613822 0.00325009 1.0626 287.453
29 8 0.0488276 0.00255144 1.06205 290.173
29 9 0.0363501 0.00124565 1.06203 292.9
29 10 0.0319521 3.26532e-17 1.06251 294.217
29 11 0.0363501 -0.00124565 1.06203 293.007
29 12 0.0488276 -0.00255144 1.06205 290.315
29 13 0.0613822 -0.00325009 1.0626 287.583
29 14 0.068013 -0.00342996 1.06196 285.529
29 15 0.0690155 -0.00337439 1.06141 284.616
29 16 0.06606 -0.00300755 1.06223 284.982
29 17 0.0584804 -0.00245191 1.06234 286.213
29 18 0.0450268 -0.00176005 1.0614 288.331
29 19 0.0275887 -0.000985859 1.06166 291.162
29 20 0.00963706 -0.000219241 1.06245 293.352
30 0 0.00853625 0.000379279 1.06156 299.263
30 1 0.0272294 0.000518742 1.06276 297.17
30 2 0.0442123 0.00044987 1.06186 293.562
30 3 0.0576972 0.00157464 1.06099 289.633
30 4 0.0657626 0.00274044 1.06212 287.033
30 5 0.0688414 0.0031518 1.06257 285.726
30 6 0.0677488 0.00330967 1.06153 285.818
30 7 0.0618217 0.00366421 1.06165 287.522
30 8 0.0502903 0.00334666 1.06263 290.404
30 9 0.0377034 0.00185993 1.0624 292.938
30 10 0.0322646 -5.22773e-16 1.06186 294.022
30 11 0.0377034 -0.00185993 1.0624 293.007
30 12 0.0502903 -0.00334666 1.06263 290.456
30 13 0.0618217 -0.00366421 1.06165 287.556
30 14 0.0677488 -0.00330967 1.06153 285.651
30 15 0.0688414 -0.0031518 1.06257 285.053
30 16 0.0657626 -0.00274044 1.06212 285.285
30 17 0.0576972 -0.00157464 1.06099 286.416
30 18 0.0442123 -0.00044987 1.06186 288.954
30 19 0.0272294 -0.000518742 1.06276 291.946
30 20 0.00853625 -0.000379279 1.06156 293.737
31 0 0.00885788 -0.00070904 1.06135 299.402
31 1 0.0267458 -0.000336469 1.06165 297.448
31 2 0.0433615 0.00146578 1.06234 294.104
31 3 0.056546 0.00253031 1.06182 290.356
31 4 0.0648817 0.00264445 1.06157 287.354
31 5 0.068429 0.00280938 1.06233 286.019
31 6 0.0672911 0.00287426 1.06239 286.189
31 7 0.0614904 0.0024228 1.06192 287.78
31 8 0.0512397 0.00186136 1.06209 290.512
31 9 0.0397119 0.00131373 1.06223 292.984
31 10 0.0341574 -2.09068e-16 1.06207 293.978
31 11 0.0397119 -0.00131373 1.06223 293.036
31 12 0.0512397 -0.00186136 1.06209 290.595
31 13 0.0614904 -0.0024228 1.06192 287.894
31 14 0.0672911 -0.00287426 1.06239 286.102
31 15 0.068429 -0.00280938 1.06233 285.35
31 16 0.0648817 -0.00264445 1.06157 285.61
31 17 0.056546 -0.00253031 1.06182 287.128
31 18 0.0433615 -0.00146578 1.06234 289.63
31 19 0.0267458 0.000336469 1.06165 292.217
31 20 0.00885788 0.00070904 1.06135 294.139
32 0 0.00891697 0.000542633 1.06241 299.626
32 1 0.0254137 0.00109 1.06127 297.844
32 2 0.0422341 0.000871536 1.06177 294.551
32 3 0.055869 0.00106131 1.0627 290.967
32 4 0.0645526 0.00180627 1.06175 287.936
32 5 0.0687815 0.00274275 1.06105 286.231
32 6 0.0682691 0.00313811 1.06204 286.444
32 7 0.0619148 0.00310928 1.0625 287.979
32 8 0.0510697 0.00266254 1.06197 290.496
32 9 0.040355 0.00160901 1.06214 293
32 10 0.035909 -6.66097e-16 1.06256 294.126
32 11 0.040355 -0.00160901 1.06214 293.033
32 12 0.0510697 -0.00266254 1.06197 290.554
32 13 0.0619148 -0.00310928 1.0625 288.032
32 14 0.0682691 -0.00313811 1.06204 286.203
32 15 0.0687815 -0.00274275 1.06105 285.404
32 16 0.0645526 -0.00180627 1.06175 286.023
32 17 0.055869 -0.00106131 1.0627 287.771
32 18 0.0422341 -0.000871536 1.06177 290.141
32 19 0.0254137 -0.00109 1.06127 292.77
32 20 0.00891697 -0.000542633 1.06241 294.754
33 0 0.00829399 -0.000241675 1.06229 299.863
33 1 0.0254488 -0.000315565 1.06224 298.335
33 2 0.042002 0.000329155 1.06132 294.892
33 3 0.0555115 0.00161506 1.06158 291.273
33 4 0.0638227 0.00229899 1.06237 288.443
33 5 0.067402 0.0022501 1.06221 286.839
33 6 0.0673655 0.00217241 1.06193 286.838
33 7 0.0623329 0.00254056 1.06207 288.284
33 8 0.052426 0.00224415 1.06208 290.696
33 9 0.0417724 0.000996365 1.06213 293.119
33 10 0.037317 -3.33137e-16 1.06228 294.182
33 11 0.0417724 -0.000996365 1.06213 293.199
33 12 0.052426 -0.00224415 1.06208 290.823
33 13 0.0623329 -0.00254056 1.06207 288.311
33 14 0.0673655 -0.00217241 1.06193 286.573
33 15 0.067402 -0.0022501 1.06221 285.984
33 16 0.0638227 -0.00229899 1.06237 286.521
33 17 0.0555115 -0.00161506 1.06158 288.018
33 18 0.042002 -0.000329155 1.06132 290.547
33 19 0.0254488 0.000315565 1.06224 293.394
33 20 0.00829399 0.000241675 1.06229 295.101
34 0 0.00817394 0.000223578 1.06123 299.565
34 1 0.0253857 0.000692174 1.06234 298.339
34 2 0.0409534 0.00106234 1.06232 295.588
34 3 0.0543214 0.00165837 1.0613 291.793
34 4 0.0636824 0.00209834 1.06175 288.83
34 5 0.0677824 0.00241445 1.0625 287.158
34 6 0.0673039 0.00218072 1.06197 287.043
34 7 0.0621975 0.00177099 1.06176 288.407
34 8 0.0530662 0.00154945 1.06237 290.825
34 9 0.042801 0.00103119 1.06229 292.999
34 10 0.0381416 -6.53424e-18 1.06193 293.865
34 11 0.042801 -0.00103119 1.06229 293.033
34 12 0.0530662 -0.00154945 1.06237 290.876
34 13 0.0621975 -0.00177099 1.06176 288.377
34 14 0.0673039 -0.00218072 1.06197 286.76
34 15 0.0677824 -0.00241445 1.0625 286.318
34 16 0.0636824 -0.00209834 1.06175 286.87
34 17 0.0543214 -0.00165837 1.0613 288.571
34 18 0.0409534 -0.00106234 1.06232 291.263
34 19 0.0253857 -0.000692174 1.06234 293.766
34 20 0.00817394 -0.000223578 1.06123 295.167
35 0 0.0081735 -0.00032176 1.06175 300.075
35 1 0.0246382 -0.000431021 1.06141 299.016
35 2 0.0401342 -0.000198935 1.06229 296.095
35 3 0.0534419 0.000199026 1.0624 292.62
35 4 0.0632875 0.000503217 1.06151 289.436
35 5 0.068226 0.00156732 1.06137 287.558
35 6 0.0680397 0.00274981 1.06188 287.385
35 7 0.0623171 0.00289697 1.06219 288.798
35 8 0.052867 0.00253819 1.06233 291.175
35 9 0.0435976 0.00177794 1.06228 293.394
35 10 0.0396036 -1.43721e-16 1.06217 294.308
35 11 0.0435976 -0.00177794 1.06228 293.437
35 12 0.052867 -0.00253819 1.06233 291.237
35 13 0.0623171 -0.00289697 1.06219 288.756
35 14 0.0680397 -0.00274981 1.06188 287.057
35 15 0.068226 -0.00156732 1.06137 286.496
35 16 0.0632875 -0.000503217 1.06151 287.264
35 17 0.0534419 -0.000199026 1.0624 289.271
35 18 0.0401342 0.000198935 1.06229 291.799
35 19 0.0246382 0.000431021 1.06141 294.07
35 20 0.0081735 0.00032176 1.06175 295.596
36 0 0.00841768 5.77046e-05 1.06265 300.018
36 1 0.0240871 0.00104499 1.06168 298.929
36 2 0.0407662 0.00205244 1.06109 296.03
36 3 0.0539411 0.00247616 1.062 292.562
36 4 0.0621087 0.00234198 1.06236 289.775
36 5 0.0659269 0.00182177 1.06219 287.991
36 6 0.0666961 0.00116324 1.06251 287.767
36 7 0.062647 0.000576361 1.06233 288.928
36 8 0.0539169 0.000116609 1.06169 290.941
36 9 0.0450599 -8.43792e-05 1.06199 293.05
36 10 0.0412334 -2.54706e-16 1.06247 294.029
36 11 0.0450599 8.43792e-05 1.06199 293.117
36 12 0.0539169 -0.000116609 1.06169 291.025
36 13 0.062647 -0.000576361 1.06233 288.913
36 14 0.0666961 -0.00116324 1.06251 287.446
36 15 0.0659269 -0.00182177 1.06219 286.954
36 16 0.0621087 -0.00234198 1.06236 287.758
36 17 0.0539411 -0.00247616 1.062 289.537
36 18 0.0407662 -0.00205244 1.06109 291.921
36 19 0.0240871 -0.00104499 1.06168 294.418
36 20 0.00841768 -5.77046e-05 1.06265 295.967
37 0 0.00698253 0.000801468 1.06187 300.018
37 1 0.0240046 -0.000117222 1.06247 299.671
37 2 0.0391898 -0.00224022 1.06194 297.333
37 3 0.0527234 -0.000873095 1.0615 293.601
37 4 0.0632922 0.000958035 1.06168 290.448
37 5 0.0680452 0.00111679 1.0616 288.565
37 6 0.067883 0.00151025 1.06153 288.245
37 7 0.0631706 0.002645 1.06189 289.398
37 8 0.0539808 0.00289676 1.0623 291.49
37 9 0.0445516 0.00179274 1.06253 293.522
37 10 0.0404052 2.61203e-17 1.06261 294.378
37 11 0.0445516 -0.00179274 1.06253 293.537
37 12 0.0539808 -0.00289676 1.0623 291.484
37 13 0.0631706 -0.002645 1.06189 289.239
37 14 0.067883 -0.00151025 1.06153 287.754
37 15 0.0680452 -0.00111679 1.0616 287.398
37 16 0.0632922 -0.000958035 1.06168 288.302
37 17 0.0527234 0.000873095 1.0615 290.162
37 18 0.0391898 0.00224022 1.06194 292.66
37 19 0.0240046 0.000117222 1.06247 294.9
37 20 0.00698253 -0.000801468 1.06187 295.956
38 0 0.008866 -0.00213388 1.06081 300.161
38 1 0.0241522 -0.000338174 1.06157 299.352
38 2 0.0395056 0.00334322 1.06246 297.106
38 3 0.051672 0.00191191 1.06189 293.766
38 4 0.0615741 0.000491105 1.06185 290.471
38 5 0.066805 0.0009243 1.06229 288.596
38 6 0.066444 0.00106505 1.06215 288.167
38 7 0.0619512 0.000396747 1.06228 289.382
38 8 0.0542788 -0.000304209 1.06264 291.564
38 9 0.0466917 -0.000405409 1.06209 293.449
38 10 0.0433753 9.08618e-16 1.06151 294.162
38 11 0.0466917 0.000405409 1.06209 293.504
38 12 0.0542788 0.000304209 1.06264 291.647
38 13 0.0619512 -0.000396747 1.06228 289.355
38 14 0.066444 -0.00106505 1.06215 287.792
38 15 0.066805 -0.0009243 1.06229 287.483
38 16 0.0615741 -0.000491105 1.06185 288.39
38 17 0.051672 -0.00191191 1.06189 290.413
38 18 0.0395056 -0.00334322 1.06246 293.102
38 19 0.0241522 0.000338174 1.06157 295.019
38 20 0.008866 0.00213388 1.06081 296.064
39 0 0.00540266 0.00434905 1.06271 299.966
39 1 0.0229091 0.00556729 1.0619 299.598
39 2 0.0401755 0.00119549 1.06124 297.602
39 3 0.0537592 0.000593097 1.06145 294.386
39 4 0.0621672 0.00126488 1.06169 291.556
39 5 0.0671994 0.000957257 1.06187 289.614
39 6 0.0675131 -1.07537e-05 1.06196 289.14
39 7 0.0631501 -0.000303104 1.06191 290.025
39 8 0.0546034 1.70571e-05 1.06206 291.852
39 9 0.0457366 0.000240308 1.06254 293.561
39 10 0.0416443 5.22286e-17 1.06285 294.299
39 11 0.0457366 -0.000240308 1.06254 293.58
39 12 0.0546034 -1.70571e-05 1.06206 291.83
39 13 0.0631501 0.000303104 1.06191 289.857
39 14 0.0675131 1.07537e-05 1.06196 288.588
39 15 0.0671994 -0.000957257 1.06187 288.37
39 16 0.0621672 -0.00126488 1.06169 289.287
39 17 0.0537592 -0.000593097 1.06145 291.07
39 18 0.0401755 -0.00119549 1.06124 293.343
39 19 0.0229091 -0.00556729 1.0619 295.296
39 20 0.00540266 -0.00434905 1.06271 296.43
40 0 0.00498483 -0.00417381 1.06236 300.106
40 1 0.0226521 -0.00544697 1.06123 299.678
40 2 0.040091 -0.00158736 1.06116 297.795
40 3 0.0539206 -0.00103247 1.06178 294.665
40 4 0.0623 -0.00152738 1.06157 291.537
40 5 0.0672657 -0.000716464 1.06134 289.479
40 6 0.0676895 0.000630268 1.06189 289.086
40 7 0.0633212 0.00132311 1.06208 290.099
40 8 0.0545537 0.00100917 1.06197 291.861
40 9 0.0455892 0.000483583 1.06265 293.717
40 10 0.0415062 5.02504e-16 1.06326 294.547
40 11 0.0455892 -0.000483583 1.06265 293.738
40 12 0.0545537 -0.00100917 1.06197 291.855
40 13 0.0633212 -0.00132311 1.06208 289.919
40 14 0.0676895 -0.000630268 1.06189 288.543
40 15 0.0672657 0.000716464 1.06134 288.194
40 16 0.0623 0.00152738 1.06157 289.239
40 17 0.0539206 0.00103247 1.06178 291.212
40 18 0.040091 0.00158736 1.06116 293.38
40 19 0.0226521 0.00544697 1.06123 295.126
40 20 0.00498483 0.00417381 1.06236 296.441
